team,season,position_group,total_cap_allocated
LA,2024,ST,3.151597
LA,2024,TE,19.460919
LA,2024,WR,38.633351
LAC,2017,CB_S,22.383153
LAC,2017,DL,28.064040000000002
LAC,2017,LB,4.939257
LAC,2017,OL,23.813977
LAC,2017,QB,22.573348
LAC,2017,RB,5.427995
LAC,2017,ST,5.036289
LAC,2017,TE,10.876477
LAC,2017,WR,25.194414
LAC,2018,CB_S,31.727125
LAC,2018,DL,40.121
LAC,2018,LB,6.6376669999999995
LAC,2018,OL,29.485349
LAC,2018,QB,22.0709
LAC,2018,RB,5.825261
LAC,2018,ST,6.0725
LAC,2018,TE,9.915611
LAC,2018,WR,28.554902000000002
LAC,2019,CB_S,24.360385
LAC,2019,DL,38.339034
LAC,2019,LB,16.280408
LAC,2019,OL,33.043209
LAC,2019,QB,27.012155
LAC,2019,RB,5.841462
LAC,2019,ST,2.846667
LAC,2019,TE,7.630744
LAC,2019,WR,26.411502000000002
LAC,2020,CB_S,25.741871
LAC,2020,DL,66.35215
LAC,2020,LB,16.022348
LAC,2020,OL,39.246843
LAC,2020,QB,12.844344
LAC,2020,RB,9.145303
LAC,2020,ST,2.1967
LAC,2020,TE,16.457
LAC,2020,WR,32.631897
LAC,2021,CB_S,27.538672000000002
LAC,2021,DL,17.962142
LAC,2021,LB,9.811915
LAC,2021,OL,42.387112
LAC,2021,QB,8.419344
LAC,2021,RB,7.438636000000001
LAC,2021,ST,4.5794999999999995
LAC,2021,TE,7.4614080000000005
LAC,2021,WR,29.697328
LAC,2022,CB_S,58.422109
LAC,2022,DL,16.474388
LAC,2022,LB,14.760606
LAC,2022,OL,35.395103
LAC,2022,QB,10.200011
LAC,2022,RB,11.78316
LAC,2022,ST,5.779
LAC,2022,TE,10.392497
LAC,2022,WR,47.424347
LAC,2023,CB_S,43.865248
LAC,2023,DL,70.439441
LAC,2023,LB,16.366678
LAC,2023,OL,37.720377
LAC,2023,QB,55.596000000000004
LAC,2023,RB,11.009074
LAC,2023,ST,4.27
LAC,2023,TE,10.354767
LAC,2023,WR,50.876492999999996
LAC,2024,CB_S,45.664175
LAC,2024,DL,53.833373
LAC,2024,LB,10.964361
LAC,2024,OL,44.373047
LAC,2024,QB,60.234167
LAC,2024,RB,9.989911
LAC,2024,ST,8.901
LAC,2024,TE,13.205332
LAC,2024,WR,13.279204
LV,2020,CB_S,32.885055
LV,2020,DL,38.292158
LV,2020,LB,37.299884
LV,2020,OL,39.75674
LV,2020,QB,35.938
LV,2020,RB,10.029183
LV,2020,ST,2.850833
LV,2020,TE,16.117399000000002
LV,2020,WR,20.447188999999998
LV,2021,CB_S,17.627888
LV,2021,DL,44.645393
LV,2021,LB,35.968042
LV,2021,OL,43.215471
LV,2021,QB,28.756999999999998
LV,2021,RB,15.712283
LV,2021,ST,7.524833
LV,2021,TE,10.227699000000001
LV,2021,WR,15.374006
LV,2022,CB_S,21.174312999999998
LV,2022,DL,65.693641
LV,2022,LB,9.997809
LV,2022,OL,35.82219
LV,2022,QB,42.050688
LV,2022,RB,11.960128000000001
LV,2022,ST,8.740832999999999
LV,2022,TE,18.854098
LV,2022,WR,41.598233
LV,2023,CB_S,27.09642
LV,2023,DL,66.746442
LV,2023,LB,7.686209
LV,2023,OL,35.503057
LV,2023,QB,28.337345
LV,2023,RB,20.548745
LV,2023,ST,7.871667
LV,2023,TE,10.19071
LV,2023,WR,53.085621
LV,2024,CB_S,24.605009
LV,2024,DL,69.547161
LV,2024,LB,7.549637
LV,2024,OL,37.910799
LV,2024,QB,15.749012
LV,2024,RB,7.51478
LV,2024,ST,4.655667
LV,2024,TE,11.500306
LV,2024,WR,18.163488
MIA,2013,CB_S,24.728225
MIA,2013,DL,30.822816
MIA,2013,LB,16.879857
MIA,2013,OL,14.230231
MIA,2013,QB,7.167128
MIA,2013,RB,2.036297
MIA,2013,ST,3.826169
MIA,2013,TE,1.889002
MIA,2013,WR,21.953403
MIA,2014,CB_S,26.813764
MIA,2014,DL,26.191804
MIA,2014,LB,17.548872
MIA,2014,OL,24.541638
MIA,2014,QB,7.167128
MIA,2014,RB,4.802667
MIA,2014,ST,3.826169
MIA,2014,TE,1.1948880000000002
MIA,2014,WR,22.92413
MIA,2015,CB_S,21.664278
MIA,2015,DL,37.840298000000004
MIA,2015,LB,8.021838
MIA,2015,OL,27.91174
MIA,2015,QB,22.020000000000003
MIA,2015,RB,3.0428699999999997
MIA,2015,ST,1.0503330000000002
MIA,2015,TE,8.156888
MIA,2015,WR,8.816581
MIA,2016,CB_S,36.104066
MIA,2016,DL,51.22779
MIA,2016,LB,10.290705
MIA,2016,OL,30.782187
MIA,2016,QB,21.785
MIA,2016,RB,5.486685
MIA,2016,ST,1.0503330000000002
MIA,2016,TE,8.921888000000001
MIA,2016,WR,6.51637
MIA,2017,CB_S,26.182399999999998
MIA,2017,DL,48.532103
MIA,2017,LB,21.770547
MIA,2017,OL,26.204959
MIA,2017,QB,31.973399999999998
MIA,2017,RB,4.057115
MIA,2017,ST,3.886666
MIA,2017,TE,11.738013
MIA,2017,WR,16.476166
MIA,2018,CB_S,36.646826
MIA,2018,DL,51.541045
MIA,2018,LB,13.627147
MIA,2018,OL,26.015826
MIA,2018,QB,22.370632
MIA,2018,RB,4.70261
MIA,2018,ST,2.3383329999999996
MIA,2018,TE,6.064052
MIA,2018,WR,29.62083
MIA,2019,CB_S,58.752827
MIA,2019,DL,18.546248
MIA,2019,LB,8.651017
MIA,2019,OL,18.465321
MIA,2019,QB,10.23944
MIA,2019,RB,6.2448
MIA,2019,ST,2.929133
MIA,2019,TE,6.891045
MIA,2019,WR,25.307044
MIA,2020,CB_S,65.676925
MIA,2020,DL,31.310644
MIA,2020,LB,13.556659
MIA,2020,OL,24.227778999999998
MIA,2020,QB,14.583859
MIA,2020,RB,6.964005
MIA,2020,ST,4.40383
MIA,2020,TE,5.741321
MIA,2020,WR,25.096717
MIA,2021,CB_S,55.268059
MIA,2021,DL,23.337574
MIA,2021,LB,19.8977
MIA,2021,OL,20.769632
MIA,2021,QB,12.900058999999999
MIA,2021,RB,9.739957
MIA,2021,ST,6.671363
MIA,2021,TE,9.502546
MIA,2021,WR,36.509943
MIA,2022,CB_S,59.373961
MIA,2022,DL,35.482352
MIA,2022,LB,22.386226
MIA,2022,OL,42.669694
MIA,2022,QB,15.488610999999999
MIA,2022,RB,7.626777000000001
MIA,2022,ST,7.397863
MIA,2022,TE,20.698173999999998
MIA,2022,WR,44.604114
MIA,2023,CB_S,60.509651
MIA,2023,DL,40.678952
MIA,2023,LB,17.894026
MIA,2023,OL,47.552963
MIA,2023,QB,13.254411000000001
MIA,2023,RB,11.532667
MIA,2023,ST,6.985833
MIA,2023,TE,6.2585
MIA,2023,WR,47.425705
MIA,2024,CB_S,47.322716
MIA,2024,DL,24.961567000000002
MIA,2024,LB,17.566226
MIA,2024,OL,43.160711
MIA,2024,QB,54.653400000000005
MIA,2024,RB,12.281672
MIA,2024,ST,9.5673
MIA,2024,TE,10.976333
MIA,2024,WR,76.596389
MIN,2013,CB_S,9.662259
MIN,2013,DL,29.944152000000003
MIN,2013,LB,11.890709
MIN,2013,OL,23.211026
MIN,2013,QB,9.073008999999999
MIN,2013,RB,17.654958
MIN,2013,ST,1.140531
MIN,2013,TE,5.865609
MIN,2013,WR,13.535289
MIN,2014,CB_S,12.643428
MIN,2014,DL,27.188052
MIN,2014,LB,13.758339999999999
MIN,2014,OL,27.547145
MIN,2014,QB,10.042051
MIN,2014,RB,16.404583000000002
MIN,2014,ST,1.140531
MIN,2014,TE,8.660646
MIN,2014,WR,12.007389
MIN,2015,CB_S,17.592852
MIN,2015,DL,28.918781
MIN,2015,LB,13.868177
MIN,2015,OL,12.802059
MIN,2015,QB,5.490709
MIN,2015,RB,14.69125
MIN,2015,ST,3.836048
MIN,2015,TE,8.120646
MIN,2015,WR,19.10719
MIN,2016,CB_S,31.764552
MIN,2016,DL,31.526116000000002
MIN,2016,LB,15.489146999999999
MIN,2016,OL,31.627558999999998
MIN,2016,QB,23.515708999999998
MIN,2016,RB,18.637249999999998
MIN,2016,ST,5.603548
MIN,2016,TE,8.73951
MIN,2016,WR,10.213435
MIN,2017,CB_S,41.318678999999996
MIN,2017,DL,40.885381
MIN,2017,LB,12.660201
MIN,2017,OL,26.320047
MIN,2017,QB,22.107376
MIN,2017,RB,9.509578
MIN,2017,ST,3.57
MIN,2017,TE,9.292546999999999
MIN,2017,WR,15.722913
MIN,2018,CB_S,41.587295
MIN,2018,DL,57.349874
MIN,2018,LB,19.138154
MIN,2018,OL,31.160507
MIN,2018,QB,29.494862
MIN,2018,RB,9.974526
MIN,2018,ST,4.0875
MIN,2018,TE,9.996122
MIN,2018,WR,26.749245000000002
MIN,2019,CB_S,39.882514
MIN,2019,DL,52.271679
MIN,2019,LB,26.794422
MIN,2019,OL,28.626823
MIN,2019,QB,29.065
MIN,2019,RB,4.755623
MIN,2019,ST,3.578644
MIN,2019,TE,10.499122
MIN,2019,WR,34.3405
MIN,2020,CB_S,36.023649
MIN,2020,DL,34.323779
MIN,2020,LB,33.945688
MIN,2020,OL,27.075436
MIN,2020,QB,34.3331
MIN,2020,RB,18.230595
MIN,2020,ST,8.074777000000001
MIN,2020,TE,10.642204
MIN,2020,WR,23.234239
MIN,2021,CB_S,32.647071
MIN,2021,DL,46.536013
MIN,2021,LB,26.366131
MIN,2021,OL,34.476111
MIN,2021,QB,36.220353
MIN,2021,RB,19.329327
MIN,2021,ST,2.7824999999999998
MIN,2021,TE,2.900741
MIN,2021,WR,27.620979
MIN,2022,CB_S,31.518287
MIN,2022,DL,26.327107
MIN,2022,LB,17.889804
MIN,2022,OL,34.529555
MIN,2022,QB,38.0197
MIN,2022,RB,18.722704999999998
MIN,2022,ST,4.3004999999999995
MIN,2022,TE,8.145073
MIN,2022,WR,26.955338
MIN,2023,CB_S,39.434418
MIN,2023,DL,17.752408
MIN,2023,LB,10.261704
MIN,2023,OL,43.623581
MIN,2023,QB,40.995818
MIN,2023,RB,12.988004
MIN,2023,ST,4.1966660000000005
MIN,2023,TE,28.4675
MIN,2023,WR,14.94666
MIN,2024,CB_S,43.020638
MIN,2024,DL,16.998164
MIN,2024,LB,12.581611
MIN,2024,OL,82.275328
MIN,2024,QB,19.586099
MIN,2024,RB,12.984711
MIN,2024,ST,3.2443210000000002
MIN,2024,TE,27.361667
MIN,2024,WR,48.818099000000004
NE,2013,CB_S,16.864174
NE,2013,DL,19.050398
NE,2013,LB,15.627298999999999
NE,2013,OL,19.819745
NE,2013,QB,12.136957
NE,2013,RB,2.2836629999999998
NE,2013,ST,3.4
NE,2013,TE,9.0
NE,2013,WR,10.351343
NE,2014,CB_S,32.174174
NE,2014,DL,17.472469
NE,2014,LB,17.25194
NE,2014,OL,16.289594
NE,2014,QB,12.270975
NE,2014,RB,2.257935
NE,2014,ST,3.4
NE,2014,TE,10.2
NE,2014,WR,16.417093
NE,2015,CB_S,20.427599
NE,2015,DL,20.246416
NE,2015,LB,12.679039
NE,2015,OL,23.214566
NE,2015,QB,12.270975
NE,2015,RB,5.049272
NE,2015,ST,6.953333
NE,2015,TE,13.3325
NE,2015,WR,17.177093
NE,2016,CB_S,22.19625
NE,2016,DL,18.116695
NE,2016,LB,15.865699
NE,2016,OL,25.753496
NE,2016,QB,22.223683
NE,2016,RB,4.364272
NE,2016,ST,6.953333
NE,2016,TE,18.7925
NE,2016,WR,19.052798
NE,2017,CB_S,42.050262000000004
NE,2017,DL,16.029826
NE,2017,LB,21.506018
NE,2017,OL,27.279795
NE,2017,QB,22.105
NE,2017,RB,13.48
NE,2017,ST,6.953333
NE,2017,TE,25.078333
NE,2017,WR,24.854014
NE,2018,CB_S,40.980649
NE,2018,DL,18.347023
NE,2018,LB,16.636177
NE,2018,OL,21.227208
NE,2018,QB,22.746007
NE,2018,RB,14.006674
NE,2018,ST,7.410832999999999
NE,2018,TE,17.793934
NE,2018,WR,28.881074
NE,2019,CB_S,56.510329999999996
NE,2019,DL,12.611008
NE,2019,LB,17.079936
NE,2019,OL,19.904488999999998
NE,2019,QB,24.701178
NE,2019,RB,14.214458
NE,2019,ST,8.09002
NE,2019,TE,2.032268
NE,2019,WR,39.568086
NE,2020,CB_S,54.023438999999996
NE,2020,DL,17.249717
NE,2020,LB,13.043204
NE,2020,OL,45.506202
NE,2020,QB,5.406478
NE,2020,RB,14.274625
NE,2020,ST,3.029419
NE,2020,TE,6.648973
NE,2020,WR,22.378886
NE,2021,CB_S,47.974051
NE,2021,DL,25.798764
NE,2021,LB,22.013925999999998
NE,2021,OL,26.394364
NE,2021,QB,4.937613
NE,2021,RB,8.057316
NE,2021,ST,2.933186
NE,2021,TE,28.338271
NE,2021,WR,23.264953
NE,2022,CB_S,43.236257
NE,2022,DL,27.972101
NE,2022,LB,8.7508
NE,2022,OL,17.191448
NE,2022,QB,7.250553
NE,2022,RB,5.086049
NE,2022,ST,11.013832
NE,2022,TE,25.418667
NE,2022,WR,31.658499
NE,2023,CB_S,65.38097
NE,2023,DL,28.433146
NE,2023,LB,18.772927
NE,2023,OL,23.581761
NE,2023,QB,6.371147000000001
NE,2023,RB,5.274565
NE,2023,ST,3.952301
NE,2023,TE,18.620999
NE,2023,WR,27.756825
NE,2024,CB_S,47.092287
NE,2024,DL,47.728498
NE,2024,LB,21.165826
NE,2024,OL,24.917087
NE,2024,QB,18.21077
NE,2024,RB,15.3025
NE,2024,ST,4.754614
NE,2024,TE,14.802715
NE,2024,WR,15.911317
NO,2013,CB_S,23.678333000000002
NO,2013,DL,9.72832
NO,2013,LB,9.3
NO,2013,OL,20.106526
NO,2013,QB,20.825
NO,2013,RB,8.240438
NO,2013,ST,4.49375
NO,2013,TE,1.322403
NO,2013,WR,12.475219
NO,2014,CB_S,21.767074
NO,2014,DL,8.33832
NO,2014,LB,9.897215
NO,2014,OL,21.531859
NO,2014,QB,20.92
NO,2014,RB,4.649188
NO,2014,ST,4.49375
NO,2014,TE,10.496667
NO,2014,WR,10.678182
NO,2015,CB_S,25.507849
NO,2015,DL,14.492546
NO,2015,LB,15.531857
NO,2015,OL,22.16285
NO,2015,QB,22.770152
NO,2015,RB,9.727322000000001
NO,2015,ST,5.36375
NO,2015,TE,0.496667
NO,2015,WR,6.735863
NO,2016,CB_S,31.182252
NO,2016,DL,25.56197
NO,2016,LB,14.769157
NO,2016,OL,32.676708000000005
NO,2016,QB,26.7373
NO,2016,RB,7.90119
NO,2016,ST,6.469583
NO,2016,TE,11.266667
NO,2016,WR,9.15753
NO,2017,CB_S,17.174656
NO,2017,DL,32.611237
NO,2017,LB,18.122043
NO,2017,OL,42.915694
NO,2017,QB,25.706667
NO,2017,RB,8.037443
NO,2017,ST,5.785
NO,2017,TE,13.266467
NO,2017,WR,8.338234
NO,2018,CB_S,26.148051000000002
NO,2018,DL,27.251792
NO,2018,LB,19.936232
NO,2018,OL,42.301776000000004
NO,2018,QB,32.126667
NO,2018,RB,9.115843
NO,2018,ST,4.995
NO,2018,TE,4.7792
NO,2018,WR,18.240965
NO,2019,CB_S,33.36441
NO,2019,DL,35.961264
NO,2019,LB,26.158216
NO,2019,OL,40.165423000000004
NO,2019,QB,32.806667
NO,2019,RB,8.879643
NO,2019,ST,9.181667
NO,2019,TE,12.913
NO,2019,WR,28.661298000000002
NO,2020,CB_S,29.627734
NO,2020,DL,46.23953
NO,2020,LB,28.680411
NO,2020,OL,49.92515
NO,2020,QB,37.51
NO,2020,RB,23.6075
NO,2020,ST,10.315166999999999
NO,2020,TE,13.141603
NO,2020,WR,14.178485
NO,2021,CB_S,60.587883
NO,2021,DL,41.914026
NO,2021,LB,15.891369000000001
NO,2021,OL,60.048935
NO,2021,QB,44.103395
NO,2021,RB,21.626666999999998
NO,2021,ST,8.069666999999999
NO,2021,TE,6.27007
NO,2021,WR,5.697731
NO,2022,CB_S,62.362424
NO,2022,DL,46.394324999999995
NO,2022,LB,19.831364
NO,2022,OL,62.760906999999996
NO,2022,QB,17.207
NO,2022,RB,21.351762
NO,2022,ST,7.716334
NO,2022,TE,15.507803
NO,2022,WR,19.587467
NO,2023,CB_S,49.266383
NO,2023,DL,53.01892
NO,2023,LB,19.990228
NO,2023,OL,61.714594
NO,2023,QB,53.136203
NO,2023,RB,23.795007
NO,2023,ST,3.376667
NO,2023,TE,12.6815
NO,2023,WR,19.406059
NO,2024,CB_S,26.561216
NO,2024,DL,64.607765
NO,2024,LB,21.772798
NO,2024,OL,59.619471000000004
NO,2024,QB,40.710323
NO,2024,RB,21.998578000000002
NO,2024,ST,5.266667
NO,2024,TE,25.186333
NO,2024,WR,19.299038
NYG,2013,CB_S,16.141968
NYG,2013,DL,20.047804
NYG,2013,LB,4.58467
NYG,2013,OL,24.629799
NYG,2013,QB,16.9034
NYG,2013,RB,4.8006
NYG,2013,TE,2.871413
NYG,2013,WR,6.219546
NYG,2014,CB_S,27.222955
NYG,2014,DL,15.633648
NYG,2014,LB,9.037477
NYG,2014,OL,22.051736000000002
NYG,2014,QB,16.9034
NYG,2014,RB,3.7534
NYG,2014,TE,0.621413
NYG,2014,WR,4.3745460000000005
NYG,2015,CB_S,16.477195000000002
NYG,2015,DL,13.622145
NYG,2015,LB,11.62834
NYG,2015,OL,17.256905
NYG,2015,QB,21.6534
NYG,2015,RB,7.765066999999999
NYG,2015,TE,0.95
NYG,2015,WR,9.646254
NYG,2016,CB_S,39.074795
NYG,2016,DL,44.796144
NYG,2016,LB,13.131692
NYG,2016,OL,17.173318000000002
NYG,2016,QB,22.6557
NYG,2016,RB,10.882304
NYG,2016,ST,5.39
NYG,2016,TE,3.241714
NYG,2016,WR,14.818777
NYG,2017,CB_S,33.922904
NYG,2017,DL,51.85959
NYG,2017,LB,14.026492
NYG,2017,OL,21.185772
NYG,2017,QB,23.102832
NYG,2017,RB,7.813049
NYG,2017,ST,3.8175
NYG,2017,TE,7.922751
NYG,2017,WR,16.25431
NYG,2018,CB_S,25.77508
NYG,2018,DL,8.303396
NYG,2018,LB,13.381751999999999
NYG,2018,OL,27.546962999999998
NYG,2018,QB,22.346925
NYG,2018,RB,13.408337
NYG,2018,ST,2.7975019999999997
NYG,2018,TE,8.738837
NYG,2018,WR,9.979683
NYG,2019,CB_S,14.102459
NYG,2019,DL,14.82578
NYG,2019,LB,16.399044
NYG,2019,OL,40.047611
NYG,2019,QB,28.466014
NYG,2019,RB,10.006267000000001
NYG,2019,ST,5.606389
NYG,2019,TE,11.038305
NYG,2019,WR,28.595036
NYG,2020,CB_S,37.926531
NYG,2020,DL,24.305455
NYG,2020,LB,17.962488
NYG,2020,OL,51.141507000000004
NYG,2020,QB,10.062814
NYG,2020,RB,14.560267
NYG,2020,ST,6.5443
NYG,2020,TE,8.926906
NYG,2020,WR,31.328208999999998
NYG,2021,CB_S,50.271013
NYG,2021,DL,31.448210000000003
NYG,2021,LB,21.119920999999998
NYG,2021,OL,33.130446
NYG,2021,QB,9.396614
NYG,2021,RB,13.604006
NYG,2021,ST,6.140000000000001
NYG,2021,TE,12.959739
NYG,2021,WR,38.762289
NYG,2022,CB_S,29.132535
NYG,2022,DL,30.250073
NYG,2022,LB,5.158625000000001
NYG,2022,OL,40.507753
NYG,2022,QB,12.237680000000001
NYG,2022,RB,12.397905999999999
NYG,2022,ST,5.3975
NYG,2022,TE,5.601111
NYG,2022,WR,30.272263
NYG,2023,CB_S,30.486925
NYG,2023,DL,42.246683
NYG,2023,LB,20.269567
NYG,2023,OL,52.177231
NYG,2023,QB,45.932
NYG,2023,RB,14.872762999999999
NYG,2023,ST,12.041633
NYG,2023,TE,20.635278
NYG,2023,WR,20.528088
NYG,2024,CB_S,22.728835
NYG,2024,DL,34.093953
NYG,2024,LB,22.365422
NYG,2024,OL,53.926456
NYG,2024,QB,7.281
NYG,2024,RB,10.108166
NYG,2024,ST,9.821667
NYG,2024,TE,22.243422000000002
NYG,2024,WR,23.650215
NYJ,2013,CB_S,19.73933
NYJ,2013,DL,7.2689580000000005
NYJ,2013,LB,9.70449
NYJ,2013,OL,24.379168
NYJ,2013,QB,14.746568
NYJ,2013,RB,3.8100620000000003
NYJ,2013,TE,0.84
NYJ,2013,WR,11.374103999999999
NYJ,2014,CB_S,10.83123
NYJ,2014,DL,7.2689580000000005
NYJ,2014,LB,9.70449
NYJ,2014,OL,27.773379
NYJ,2014,QB,5.254901
NYJ,2014,RB,7.165687
NYJ,2014,TE,1.073249
NYJ,2014,WR,24.9456
NYJ,2015,CB_S,42.853937
NYJ,2015,DL,16.029574
NYJ,2015,LB,8.616157000000001
NYJ,2015,OL,31.579651
NYJ,2015,QB,5.588325
NYJ,2015,RB,6.389687
NYJ,2015,ST,0.87
NYJ,2015,WR,22.043522
NYJ,2016,CB_S,38.11874
NYJ,2016,DL,35.317774
NYJ,2016,LB,14.628136
NYJ,2016,OL,31.288643
NYJ,2016,QB,15.128401
NYJ,2016,RB,12.123562
NYJ,2016,TE,4.513733
NYJ,2016,WR,14.598537
NYJ,2017,CB_S,24.565106
NYJ,2017,DL,31.661082
NYJ,2017,LB,5.1304110000000005
NYJ,2017,OL,31.824938
NYJ,2017,QB,7.9959
NYJ,2017,RB,10.256929
NYJ,2017,ST,2.9450000000000003
NYJ,2017,TE,3.1692460000000002
NYJ,2017,WR,17.724823999999998
NYJ,2018,CB_S,43.551943
NYJ,2018,DL,19.305798
NYJ,2018,LB,15.982232
NYJ,2018,OL,36.818692
NYJ,2018,QB,18.686923999999998
NYJ,2018,RB,10.093436
NYJ,2018,ST,1.7850000000000001
NYJ,2018,TE,3.912513
NYJ,2018,WR,25.517095
NYJ,2019,CB_S,43.058437
NYJ,2019,DL,17.316036
NYJ,2019,LB,30.841063
NYJ,2019,OL,47.043473
NYJ,2019,QB,10.774924
NYJ,2019,RB,17.49064
NYJ,2019,ST,5.109999999999999
NYJ,2019,TE,5.574976
NYJ,2019,WR,22.429602000000003
NYJ,2020,CB_S,22.725424
NYJ,2020,DL,23.214912
NYJ,2020,LB,25.622463
NYJ,2020,OL,46.75172
NYJ,2020,QB,11.60449
NYJ,2020,RB,5.897525
NYJ,2020,ST,4.458325
NYJ,2020,TE,5.576643
NYJ,2020,WR,31.876372
NYJ,2021,CB_S,24.307696
NYJ,2021,DL,62.249896
NYJ,2021,LB,28.287546999999996
NYJ,2021,OL,51.413152000000004
NYJ,2021,QB,13.137694999999999
NYJ,2021,RB,4.272665
NYJ,2021,ST,3.028358
NYJ,2021,TE,4.87721
NYJ,2021,WR,30.731776
NYJ,2022,CB_S,37.914862
NYJ,2022,DL,50.339034
NYJ,2022,LB,21.609223
NYJ,2022,OL,64.294144
NYJ,2022,QB,15.034695
NYJ,2022,RB,7.540337
NYJ,2022,ST,4.2452250000000005
NYJ,2022,TE,16.918726
NYJ,2022,WR,31.895065
NYJ,2023,CB_S,43.073158
NYJ,2023,DL,64.281324
NYJ,2023,LB,27.373238999999998
NYJ,2023,OL,49.090725
NYJ,2023,QB,48.532695
NYJ,2023,RB,5.72312
NYJ,2023,ST,5.6283
NYJ,2023,TE,16.434226
NYJ,2023,WR,35.720501
NYJ,2024,CB_S,39.094145
NYJ,2024,DL,46.06123
NYJ,2024,LB,22.04634
NYJ,2024,OL,36.61208
NYJ,2024,QB,45.736902
NYJ,2024,RB,8.228482
NYJ,2024,ST,9.5925
NYJ,2024,TE,11.515393
NYJ,2024,WR,44.753532
LV,2013,CB_S,13.860925
LV,2013,DL,5.962776
LV,2013,LB,10.162728
LV,2013,OL,7.308814
LV,2013,QB,6.402725
LV,2013,RB,11.787958999999999
LV,2013,ST,3.775
LV,2013,TE,1.136363
LV,2013,WR,2.758861
LV,2014,CB_S,20.705440000000003
LV,2014,DL,14.148345
LV,2014,LB,6.613647
LV,2014,OL,15.293162
LV,2014,QB,8.092951
LV,2014,RB,9.043467
LV,2014,ST,3.775
LV,2014,TE,0.566213
LV,2014,WR,6.519393
LV,2015,CB_S,14.895179
LV,2015,DL,18.269293
LV,2015,LB,12.132012
LV,2015,OL,23.465761
LV,2015,QB,1.342951
LV,2015,RB,9.725133999999999
LV,2015,ST,3.775
LV,2015,TE,4.435909
LV,2015,WR,19.15878
LV,2016,CB_S,36.828091
LV,2016,DL,15.624543000000001
LV,2016,LB,17.617259
LV,2016,OL,37.654481000000004
LV,2016,QB,5.085922999999999
LV,2016,RB,3.7400990000000003
LV,2016,ST,7.074999999999999
LV,2016,TE,4.435909
LV,2016,WR,12.997447000000001
LV,2017,CB_S,35.520233
LV,2017,DL,11.031599
LV,2017,LB,7.331995
LV,2017,OL,47.866856
LV,2017,QB,25.744972
LV,2017,RB,7.814699
LV,2017,ST,8.0124
LV,2017,TE,8.873763
LV,2017,WR,15.072247
LV,2018,CB_S,25.616905
LV,2018,DL,19.097681
LV,2018,LB,11.578459
LV,2018,OL,51.209674
LV,2018,QB,25.1342
LV,2018,RB,9.495699
LV,2018,ST,4.950889
LV,2018,TE,11.925833
LV,2018,WR,15.456199999999999
LV,2019,CB_S,30.059854
LV,2019,DL,21.564978
LV,2019,LB,15.648591999999999
LV,2019,OL,51.603527
LV,2019,QB,28.837103
LV,2019,RB,11.283982
LV,2019,ST,1.725833
LV,2019,TE,11.528099000000001
LV,2019,WR,17.57577
PHI,2013,CB_S,15.657209
PHI,2013,DL,8.795532999999999
PHI,2013,LB,10.557801999999999
PHI,2013,OL,31.781520999999998
PHI,2013,QB,8.877012
PHI,2013,RB,9.53772
PHI,2013,ST,2.582527
PHI,2013,TE,6.2198
PHI,2013,WR,13.25362
PHI,2014,CB_S,22.641958
PHI,2014,DL,5.988306
PHI,2014,LB,10.647802
PHI,2014,OL,36.594996
PHI,2014,QB,3.627012
PHI,2014,RB,12.5
PHI,2014,ST,2.895833
PHI,2014,TE,6.7323
PHI,2014,WR,11.942554
PHI,2015,CB_S,25.183833
PHI,2015,DL,8.636506
PHI,2015,LB,15.418282999999999
PHI,2015,OL,25.552176
PHI,2015,QB,17.5
PHI,2015,RB,15.721667
PHI,2015,ST,3.525833
PHI,2015,TE,6.7323
PHI,2015,WR,11.911897
PHI,2016,CB_S,28.164258
PHI,2016,DL,48.8317
PHI,2016,LB,20.173306
PHI,2016,OL,43.21403
PHI,2016,QB,14.269085
PHI,2016,RB,9.367812
PHI,2016,ST,4.945
PHI,2016,TE,13.0125
PHI,2016,WR,14.200229
PHI,2017,CB_S,29.146882
PHI,2017,DL,55.292807
PHI,2017,LB,16.165706
PHI,2017,OL,43.927563
PHI,2017,QB,13.309085
PHI,2017,RB,11.936347999999999
PHI,2017,ST,3.950733
PHI,2017,TE,15.646
PHI,2017,WR,20.859472
PHI,2018,CB_S,28.763598
PHI,2018,DL,49.436345
PHI,2018,LB,13.029985
PHI,2018,OL,44.67574
PHI,2018,QB,22.38409
PHI,2018,RB,5.076176
PHI,2018,ST,1.1949
PHI,2018,TE,13.652321
PHI,2018,WR,29.765172
PHI,2019,CB_S,28.692179
PHI,2019,DL,54.059882
PHI,2019,LB,14.954431
PHI,2019,OL,59.011562
PHI,2019,QB,37.435
PHI,2019,RB,6.067064
PHI,2019,ST,1.8975
PHI,2019,TE,13.261071000000001
PHI,2019,WR,29.944444999999998
PHI,2020,CB_S,33.109126
PHI,2020,DL,62.232154
PHI,2020,LB,6.0533
PHI,2020,OL,58.179031
PHI,2020,QB,35.206294
PHI,2020,RB,9.806986
PHI,2020,ST,5.911250000000001
PHI,2020,TE,12.820283
PHI,2020,WR,35.955471
PHI,2021,CB_S,38.723224
PHI,2021,DL,65.466009
PHI,2021,LB,6.694233
PHI,2021,OL,72.354446
PHI,2021,QB,2.926698
PHI,2021,RB,5.315939
PHI,2021,ST,2.5833340000000002
PHI,2021,TE,17.199666
PHI,2021,WR,13.846722
PHI,2022,CB_S,39.986815
PHI,2022,DL,71.465677
